,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Init_Win_bytes_forward,0.17057183169661647,-0.0909961429030674,-0.2360845947426532,0.11625060772129345,0.004264087592302907,0.003655952007011955,0.032412436152441354,0.0016317206815251218,0.16523683548766543,-0.12561694699141743,0.05952712180924507,0.13980825086250212,0.13025518345188825,-0.2468802264996721,0.12471474576451963,0.10921306312034658,-0.012588296461420954,-0.06055886719363036,0.03297547030667781,-0.04120376713730592,-0.017544119073068628,0.0803814767418112,0.11089193665834778,-0.015244996286929463,-0.032861948099220765,-0.02112235023763156,-0.01364408316482313,0.15320433423042565,-0.01089696771904026,0.027578993709525067,0.014200508571719266,-0.03860910285684984,-0.03139105080863623,0.0,0.016986307027611527,0.0,0.0005503917638321061,0.0008418969506213829,-0.060722361799407674,-0.009442452068763284,-0.2627532522704348,0.1330418623045994,0.1540020894813077,0.1267047080937987,0.029107442459010275,-0.08329723993642107,-0.03139105080863623,0.020698814550650604,0.5648677505820234,-0.10353783061855049,-0.05792305018241996,0.016986307027611527,0.02062416636479419,-0.099383522062048,0.13835503357611087,0.05952712180924507,0.12471474576452968,0.0005503917638321061,0.0,0.0,0.0,0.0,0.0,0.0,0.004264087592302907,0.03245671095666634,0.003655952007011955,0.0016318941282894995,1.0,0.10289590948879505,0.0012387720385854044,0.0011189184147272694,0.08149008158073202,0.07211507864278657,0.10027388854345629,0.06619412874278376,-0.03917516411705432,-0.015351774373306811,-0.03894739995099643,-0.03882700081838622
Init_Win_bytes_backward,-0.11663225083642867,0.21712761035383873,-0.11493382567762372,-0.011671433574185897,-9.925756553424383e-05,-0.00015633490780655676,0.012597038366832907,-0.0003967224595350134,0.029948603882599484,-0.05763843510221296,-0.001238070962747716,0.026762838015616297,-0.040895959117633156,-0.1177436057832156,-0.052318454692663656,-0.03746376247732225,-0.01121773030508786,-0.03017088366477006,-0.018962406445996206,-0.030527257961833955,-0.04054781226456063,-0.011393825942446912,-0.012681277721384023,-0.025209170579768663,-0.02652722116187176,-0.041419054816172605,-0.02329799849102382,0.00292352595626349,-0.022774320049408547,-0.022298069465992856,-0.029496823247034766,-0.018868680297902198,-0.034854230076835864,0.0,-0.0022475454986887423,0.0,0.00026527900945123704,0.0003660349872386853,-0.039408350919481715,0.05684299322958036,-0.1270400212777934,-0.035409404761302034,-0.048090212321948385,-0.038835288857555876,-0.04136669446510538,-0.028547037707208952,-0.034854230076835864,0.002757467047045799,0.10789869828488939,0.11078274338525772,0.20501119055901218,-0.0022475454986887423,0.002764201524823052,-0.00924300109338153,-0.05310719225060843,-0.001238070962747716,-0.052318454692663226,0.00026527900945123704,0.0,0.0,0.0,0.0,0.0,0.0,-9.925756553424383e-05,0.012613955112490943,-0.00015633490780655676,-0.0003967153785174533,0.10289590948879505,1.0,2.7385005616833875e-05,0.0005438274676854276,0.0202943226689502,0.01941699537749991,0.02575708879724349,0.01502027943036824,-0.05021683598423635,-0.01506097535813987,-0.0507989233525231,-0.048846612725322376
act_data_pkt_fwd,0.0031652225950424863,-0.0028526948411114047,-0.003095119734425828,0.016144409281746874,0.8873870416292211,0.8825670989029304,0.40743250161885747,0.8839675087778142,0.00775637857276826,-0.0018339332116090617,0.0005983051522178637,0.0012225150430445627,0.01698423406538773,-0.00341549875199098,0.016539420701883398,0.004899285065158641,0.0004550201484755401,-0.0018159479042356688,-0.0008032781905622804,-0.0005628488003835228,0.0014658983826742035,-0.0003805281883958459,0.015849882611905706,-0.0007762648663690711,-0.000233952995482575,0.0010592758630267674,-0.0007347491306406479,0.01932353850153124,-0.0003224992822463579,0.0006759958535762973,0.0028852826792086198,-0.0006008748686035121,0.0021603036616449686,0.0,-8.150258972680045e-05,0.0,0.0003364288653937463,0.012123791871861567,-0.0016972580978425905,-0.0011153445892112756,-0.0037881842034941564,0.0164853074378867,0.019074945495177485,0.009388319504311952,0.004419584090273604,-0.0009293088835633688,0.0021603036616449686,0.00042015068354229535,0.004684474497040777,0.001891046329657105,-0.0023882834821043735,-8.150258972680045e-05,0.00041874590085296166,0.0018834601333111078,0.01727568397693768,0.000598305152217864,0.016539420701884647,0.0003364288653937463,0.0,0.0,0.0,0.0,0.0,0.0,0.8873870416292211,0.4079692046319768,0.8825670989029304,0.8839866653945865,0.0012387720385854044,2.7385005616833875e-05,1.0,-0.0002310644486023455,0.03004715344497751,0.005559493030843926,0.02215523074965578,0.03145892792179029,0.0011082832280007956,0.0008066589414925483,0.0012033424852744019,0.0009746802896491821
min_seg_size_forward,0.0013542284220150844,0.0007863172211244357,-0.0033780634260518207,-0.001447110102405314,-0.00018737563261933174,1.5727147141208652e-05,-0.0012213262562964255,1.6325581227934557e-05,0.00044470032177571726,-0.001245802835365274,-2.8933817229828035e-05,0.0005147176582353009,0.0009823891456561605,0.00011684825850019159,0.0010151003911130548,0.0009179345223351708,7.183359344545746e-05,0.00045743376910343045,-0.00028819452000991406,-0.000815790035902307,-0.001466517662138841,0.00011677703501023048,-0.00147040917659751,-0.0003144733122869054,-0.0011431678921026876,-0.0014770606357233033,0.0001645419288055231,-0.0014148750920018715,-0.0005763941155792267,-0.002358294749244357,-0.002297065463322815,0.00014502582459882045,0.000510328596951868,0.0,2.4580069496571108e-05,0.0,0.5664488927199608,0.6793531969294908,0.00042413017921474503,0.000303835005474253,-0.0031396900043627516,0.0009814856332756973,0.0007943037842657673,0.0010224684549153707,0.0006794874846495219,0.00044194711389365795,0.000510328596951868,3.599849420228248e-05,0.0014813816881952117,0.001541670849986142,0.0007463453016224722,2.4580069496571108e-05,3.6077597802136664e-05,0.0004603361693145496,0.0008352519438759443,-2.8933817229828035e-05,0.0010151003911130587,0.5664488927199608,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018737563261933174,-0.00122298264425032,1.5727147141208652e-05,1.632545569709925e-05,0.0011189184147272694,0.0005438274676854276,-0.0002310644486023455,1.0,-0.008839985097160063,-0.005817822028339326,-0.007355457649444775,-0.006854639163762176,-0.0009523902214086326,-0.0037432627706589327,-0.0014815730446540117,-0.0004209529749971211
Active Mean,0.02424225528610703,-0.03013381788202122,-0.055320879620777856,0.1925564706212387,0.040052416929564176,0.03905514161000355,0.10163526726651152,0.03601225250416714,0.12680622392498414,-0.029682555605724983,0.09638165851009982,0.10893036175015304,0.08052375432412727,-0.05900256515739182,0.0810326054440082,0.06408985657702777,-0.0065189685129912935,-0.03162030346217892,0.06842022487905278,0.09207084887802228,0.1335355156247112,0.0004926500672386511,0.187733711296136,0.047232128616776566,0.09880381838016732,0.13059732598570664,-0.0006971111881044036,0.15014427834570507,0.04833047672854555,0.09247535274147219,0.1236447159174102,0.01647234881713614,0.007205811089310445,0.0,-0.0012028204703861515,0.0,-0.0014822507785497972,-0.006947822560549302,-0.029325471595628826,-0.02086156897646503,-0.061736798004958925,0.10238029243584765,0.09663315705771935,0.08462123361877036,0.04420238313604284,-0.02003536745506298,0.007205811089310445,0.003509592742446474,0.11722733318525409,-0.018305916126154873,-0.018093233063019805,-0.0012028204703861515,0.003494199366658781,-0.01730608141080686,0.0876716108848982,0.09638165851009982,0.08103260544401776,-0.0014822507785497972,0.0,0.0,0.0,0.0,0.0,0.0,0.040052416929564176,0.10175971437974825,0.03905514161000355,0.03600909576142634,0.08149008158073202,0.0202943226689502,0.03004715344497751,-0.008839985097160063,1.0,0.4353703024420278,0.8318180394378195,0.9059472779413376,0.12346924172401351,0.07176748499513895,0.1359530540776599,0.11313842796430382
Active Std,0.021861546996991027,-0.039075657338442905,-0.05455042594975144,0.24302594559018428,0.008445241535197228,0.006534175550934739,0.10379049702062759,0.003560026831563783,0.09344485247116499,-0.027627586203634827,0.05931185633948692,0.07036737095059423,0.043876702270232326,-0.051355775036631725,0.03764731225648648,0.020398370735787406,-0.0054454617212986375,-0.02630443031151427,0.023386697381669565,0.032196730549927964,0.056578608477813506,-0.005191443807928527,0.2396456035868809,0.015233056571922287,0.03556621955524275,0.0559213647794138,-0.010770552096866934,0.2678821005693629,0.07311452848691379,0.09724384595178065,0.10897008591732786,0.025429432263109727,0.009847480575243489,0.0,-0.0010005361029155964,0.0,-0.002245142977560309,-0.0042269728634397995,-0.02439448343559456,-0.017360325255765856,-0.05716340014145579,0.05026376954914226,0.06415145699200057,0.03620525228651589,-0.005290552523654539,-0.01806505372792668,0.009847480575243489,0.007919187526194863,0.1262714830036872,-0.04349296456505962,-0.030545491992544513,-0.0010005361029155964,0.007895488506269073,-0.02042764161382338,0.05510288369753013,0.05931185633948692,0.03764731225649983,-0.002245142977560309,0.0,0.0,0.0,0.0,0.0,0.0,0.008445241535197228,0.10389354323946787,0.006534175550934739,0.003560221047152047,0.07211507864278657,0.01941699537749991,0.005559493030843926,-0.005817822028339326,0.4353703024420278,1.0,0.7919940393237193,0.03481677706138301,0.0397081941012,0.08240623583905098,0.058380241147987615,0.0266649823986004
Active Max,0.029247743706224138,-0.045306103032800055,-0.07235781689603091,0.2971531404055486,0.030599271169586537,0.028716072153461246,0.12710315964030985,0.02491023012002749,0.1461122084886226,-0.03764844033083855,0.09767157845062112,0.11841511683193415,0.08401357707037199,-0.0719353316319796,0.07890170444880458,0.05698767748932801,-0.0077556047056764055,-0.037543342962201694,0.05662353766289165,0.07171000174698858,0.10422645302606512,-0.0031617689797531975,0.29281621697210425,0.03987880467395543,0.07735104718759471,0.1024404750865369,-0.0077865899545923505,0.29011672117561094,0.06169025539287927,0.10196549253361537,0.12180899343046732,0.013009261991691976,0.007696452306348067,0.0,-0.001428079931824383,0.0,-0.0017596712181026709,-0.005423043696894587,-0.034818008840595945,-0.024773456203214143,-0.07824530605448521,0.10152509338165365,0.10489573308827435,0.08020979178352747,0.025177387678753417,-0.02474828263012715,0.007696452306348067,0.003954538070515687,0.16071095508841735,-0.04149970278343874,-0.031825241763261375,-0.001428079931824383,0.0039367245158286514,-0.030182977284968632,0.09299477170713821,0.09767157845062112,0.07890170444881973,-0.0017596712181026709,0.0,0.0,0.0,0.0,0.0,0.0,0.030599271169586537,0.12724148706550745,0.028716072153461246,0.024908291633330287,0.10027388854345629,0.02575708879724349,0.02215523074965578,-0.007355457649444775,0.8318180394378195,0.7919940393237193,1.0,0.5850189738278777,0.09313763006254569,0.0714011814057768,0.10700656255642683,0.08142782783999544
Active Min,0.02136292701563116,-0.018889685065880818,-0.040024315886119,0.12411433769059896,0.041379866140993836,0.041355521273598976,0.06879616716531026,0.03911712381134271,0.10787815297880131,-0.022900652477051062,0.08367533639009417,0.09614221021591043,0.07664516513468092,-0.04676255776724848,0.07912830497762824,0.06641818188200688,-0.005230057194995957,-0.02540999181053353,0.06792049483975048,0.08944935736053909,0.12314692150888013,0.0025515024976467274,0.1201155975500594,0.047869378539922326,0.09555306972883476,0.12024163368625866,0.0033210962138592094,0.07353209643366666,0.022430253647354594,0.06230904132689446,0.09013807469916074,0.004773069864766522,0.0013910415047947197,0.0,-0.000966610065014898,0.0,-0.000376721280219305,-0.005691811690775618,-0.023566218955599915,-0.016762045655189777,-0.04778374023383668,0.09816443373520072,0.08578856906362121,0.08323395395629592,0.05228910755921285,-0.015568157192959132,0.0013910415047947197,6.755076130975493e-05,0.08814614555790064,-0.005099831950571746,-0.008568706714811374,-0.000966610065014898,6.117865147125337e-05,-0.011937936865295458,0.07905305264208623,0.08367533639009417,0.07912830497763476,-0.000376721280219305,0.0,0.0,0.0,0.0,0.0,0.0,0.041379866140993836,0.06888938473492641,0.041355521273598976,0.039113482117246065,0.06619412874278376,0.01502027943036824,0.03145892792179029,-0.006854639163762176,0.9059472779413376,0.03481677706138301,0.5850189738278777,1.0,0.12067562877889802,0.039285146744598015,0.1251916590741303,0.11538213174438758
Idle Mean,0.11624661802000878,-0.09678467531227583,-0.10234709460037451,0.7710409733404531,0.0022139668204263665,0.001754601113475495,0.024307356370677196,0.0010354524572809406,0.18874712608143962,-0.06058919984573175,0.1367400037045731,0.1895068130670106,0.5830071706589415,-0.13409921334367744,0.5798128832800898,0.553821647919875,-0.01824518027582355,-0.08807364707711622,0.6060842410090872,0.9324284263257744,0.9799209726383281,0.03005103552576541,0.771500427091019,0.6638148787202579,0.9055632312113195,0.9783578756147557,0.30025348560814047,0.4507627263252234,0.46488630879625,0.5512779108888327,0.6522614499061868,0.31373866394884375,-0.016757331734057922,0.0,-0.003349972376279663,0.0,0.00011223078909400181,-0.0011991586830621397,-0.08167790770054624,-0.058131602650668336,-0.13217325298039193,0.5909452970939746,0.5163710245102368,0.5538200498096971,0.40040007473789135,0.3148455485121595,-0.016757331734057922,-0.004119119588423189,-0.058741353396447656,0.1570340135336277,-0.0696794951287206,-0.003349972376279663,-0.004131717828299201,-0.055260055015828584,0.5030766811873396,0.1367400037045731,0.5798128832800737,0.00011223078909400181,0.0,0.0,0.0,0.0,0.0,0.0,0.0022139668204263665,0.02433994473808826,0.001754601113475495,0.0010355894215347593,-0.03917516411705432,-0.05021683598423635,0.0011082832280007956,-0.0009523902214086326,0.12346924172401351,0.0397081941012,0.09313763006254569,0.12067562877889802,1.0,0.15285341368676517,0.9904961638531615,0.990314710155725
Idle Std,0.028946608812963,0.014729164630417261,-0.04537968298341019,0.24528573175156,0.0009350552051250389,0.0005970974550771018,0.027601804916289656,0.00017733296152202586,0.18022532232701408,-0.02667700963014687,0.18071254580050952,0.19311683986334413,0.17360857656059814,-0.048070885744940645,0.17362347533756936,0.18082151093149673,-0.005704230949744357,-0.027534992573418356,0.14355324307688264,0.23674245833917812,0.28193443725252904,-0.004246321224084577,0.2446710872294887,0.1273966045112956,0.2807615107572622,0.287299186776106,-0.003146540277095567,0.12040852883939054,0.07995119051236305,0.1635355896227608,0.1723559578831976,0.027792974404879787,0.020328460762452455,0.0,-0.0010473215716782446,0.0,-0.0006187341205966374,-0.004584403539234351,-0.025535448798506815,-0.018174066706790438,-0.054247847394929945,0.2273865882391046,0.15910351488723762,0.2069417329257317,0.17349880900152767,0.009138159363473673,0.020328460762452455,-2.7808409044896437e-05,-0.019487261061122124,0.09950418238604695,0.02855250840157373,-0.0010473215716782446,-3.4492512714095424e-05,-0.03970534744957037,0.15389666648559164,0.18071254580050952,0.17362347533757433,-0.0006187341205966374,0.0,0.0,0.0,0.0,0.0,0.0,0.0009350552051250389,0.027636598449067677,0.0005970974550771018,0.00017737543214984877,-0.015351774373306811,-0.01506097535813987,0.0008066589414925483,-0.0037432627706589327,0.07176748499513895,0.08240623583905098,0.0714011814057768,0.039285146744598015,0.15285341368676517,0.9999999999999998,0.285110083096303,0.014954102228602686
Idle Max,0.11691489222006965,-0.09223450509721197,-0.1057665795581571,0.7824400631770069,0.0023047968076462724,0.001789513823070233,0.027726560332383687,0.0010271622806335768,0.2070936471828603,-0.06253274290422885,0.15709251096326707,0.20957995057614348,0.5880067853354085,-0.13677409210740749,0.5848691236518581,0.5606734360715028,-0.018498431991274867,-0.08929605383252083,0.6077919440677241,0.936627492374981,0.989302898613797,0.0286050125041505,0.782812770690203,0.6610436895665979,0.9163657536068169,0.9884916964007481,0.290631303513244,0.45496249016993956,0.464166286864234,0.55865886419499,0.6580083947714825,0.3097339840449815,-0.013085122539791636,0.0,-0.0033964678564253905,0.0,-2.1484637307123226e-05,-0.0017790252188300349,-0.08281154485892178,-0.058938437634431295,-0.1358587837547826,0.6029273450669096,0.5217093640810018,0.5642335728041713,0.41103918453775373,0.3063241411489884,-0.013085122539791636,-0.003976156559524498,-0.058550694566537095,0.16519985268130583,-0.06404675729008524,-0.0033964678564253905,-0.0039893657390957975,-0.05947323306392551,0.508098712807737,0.15709251096326707,0.584869123651843,-2.1484637307123226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0023047968076462724,0.027763161364151315,0.001789513823070233,0.001027300852778273,-0.03894739995099643,-0.0507989233525231,0.0012033424852744019,-0.0014815730446540117,0.1359530540776599,0.058380241147987615,0.10700656255642683,0.1251916590741303,0.9904961638531615,0.285110083096303,0.9999999999999999,0.9622203698021571
Idle Min,0.11312756703517465,-0.09934547669941461,-0.09643069375974248,0.7415485634856461,0.002051093568991373,0.0016477366929792433,0.020248106322682813,0.001007588197692089,0.16453949436413567,-0.057149978577219686,0.11285396019112896,0.16403562165472538,0.5650125546131288,-0.12825155059210025,0.5620701484927926,0.5348499282237014,-0.017581852749664142,-0.08487168071984018,0.5926618599463651,0.9101250428380482,0.9519921544132981,0.03104425907717989,0.7420979540109571,0.653469574514493,0.8768748823932158,0.9496574589323938,0.30434164735534297,0.4342521905208681,0.4586453820090838,0.534150437972467,0.635278566250662,0.31370555293964897,-0.019920992849193103,0.0,-0.0032281822535589356,0.0,0.00022144702256774568,-0.0005804081284651864,-0.07870846199905893,-0.05601819595588764,-0.1252585406706716,0.5655336668210995,0.4996772609791919,0.5310808027926947,0.3811817264424136,0.31759223394809477,-0.019920992849193103,-0.004132188816004064,-0.058919849593688144,0.14571888608767988,-0.07396806026861813,-0.0032281822535589356,-0.004143974256373336,-0.049772764080165836,0.4870737876310102,0.11285396019112896,0.5620701484927756,0.00022144702256774568,0.0,0.0,0.0,0.0,0.0,0.0,0.002051093568991373,0.020275598996733868,0.0016477366929792433,0.0010077204530105634,-0.03882700081838622,-0.048846612725322376,0.0009746802896491821,-0.0004209529749971211,0.11313842796430382,0.0266649823986004,0.08142782783999544,0.11538213174438758,0.990314710155725,0.014954102228602686,0.9622203698021571,0.9999999999999999
